db_sum
-412.94287
-383.98126
-409.1319
-426.0381
-368.88824
-250.77313
-228.70808
-254.02634
-263.22443
-326.57568
-429.85425
-478.64032
-521.6836
-471.82758
-493.83557
-530.9897
-599.6482
-583.6919
-596.0322
-691.8207
-793.1321
-799.8231
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-763.9098
-795.0803
-800.0
-800.0
-737.0081
-754.50745
-794.77057
-791.65564
-789.13446
-783.3319
-775.3601
-769.50696
-767.7053
-763.2102
-751.3915
-771.55927
-760.9241
-770.5697
-771.3782
-734.48865
-773.5313
-495.15643
-261.39514
-216.32095
-228.09409
-254.4025
-279.4622
-336.5062
-420.15088
-466.05725
-494.23083
-516.8911
-553.91437
-573.3096
-482.32666
-290.65308
-220.42899
-233.27774
-252.61383
-302.10693
-364.61005
-451.8449
-504.52213
-542.4011
-509.39633
-552.3383
-682.2084
-562.73584
-557.24976
-703.47595
-792.15094
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-744.56946
-698.63196
-787.39197
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-767.2884
-745.8052
-792.62085
-785.45593
-780.9016
-784.3043
-788.0619
-785.5154
-787.71704
-765.60095
-781.7451
-793.76996
-788.79736
-763.6317
-769.386
-778.0361
-773.3382
-569.9304
-307.49356
-215.62926
-210.00412
-255.5454
-263.321
-315.9977
-380.69955
-457.635
-444.6582
-457.63565
-486.57904
-511.0922
-447.3693
-257.84854
-206.68451
-224.54991
-231.79941
-271.93552
-324.25577
-387.1922
-409.3508
-413.48
-450.39636
-493.6552
-561.4154
-586.2674
-577.95154
-680.9175
-761.8412
-791.0043
-781.2991
-781.21924
-785.0761
-790.38477
-793.35364
-795.2762
-798.11884
-799.041
-794.88153
-796.24384
-796.849
-795.61694
-792.7798
-800.0
-797.5338
-795.5456
-799.50867
-774.915
-764.85205
-799.05804
-794.97437
-792.0338
-775.2582
-766.5884
-763.31354
-757.22986
-760.1521
-753.54236
-747.076
-740.09454
-733.0482
-738.0127
-740.6367
-737.37506
-747.2591
-725.9775
-726.22485
-779.16754
-660.72437
-343.16998
-222.61012
-233.09508
-251.2938
-282.58618
-344.38245
-407.75238
-478.17368
-470.1901
-472.959
-512.95496
-560.83813
-523.5404
-303.22052
-220.30086
-205.70435
-269.7204
-303.44812
-346.02026
-374.98914
-450.7489
-436.838
-458.15637
-504.72516
-559.9287
-646.2546
-578.22925
-622.4496
-726.477
-774.33765
-789.89246
-786.82556
-789.71594
-787.1189
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-726.0741
-572.3904
-586.34906
-758.75146
-795.78186
-799.56396
-800.0
-800.0
-800.0
-775.5847
-728.2992
-790.2985
-800.0
-800.0
-800.0
-800.0
-799.33875
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-792.66656
-797.0338
-799.8041
-633.56274
-418.0374
-236.92957
-205.28137
-256.38348
-257.69073
-315.06805
-392.17328
-434.43484
-481.5946
-440.95255
-394.1427
-419.79236
-418.0299
-327.85062
-239.27211
-220.46051
-274.25616
-271.77496
-344.3923
-390.7168
-476.41272
-465.429
-428.1127
-452.01688
-520.2477
-601.6375
-602.6733
-596.1438
-732.0305
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-800.0
-796.0587
-758.7068
-784.70337
-800.0
-762.8852
-663.40845
-686.93195
-791.9431
-795.1468
-791.2909
-789.5043
-782.713
-780.6547
-771.7064
-768.6447
-769.72626
-766.9271
-772.1149
-762.3856
-737.2289
-744.40015
-701.32007
-500.69647
-272.70673
-218.98282
-243.28949
-253.39899
-312.69025
-392.67316
-434.01538
-463.5387
-466.28772
-483.16895
-537.288
-550.19666
-417.45712
-241.55081
-211.27647
-246.65091
-262.38623
-305.31488
-401.14084
-468.12338
-519.8552
-539.1511
-622.61383
-665.1257
-671.81165
-614.6196
-553.5699
-570.12024
-610.21924
-587.12646
-607.38794
-625.5305
-621.5514
-640.1831
-644.5436
-662.08435
-675.6728
-677.1973
-665.38934
-650.6111
-637.70154
-659.39526
-654.87
-674.0824
-693.91003
-686.5897
-678.75
-656.65137
-659.3976
-699.77295
-703.3151
-710.3008
-732.80225
-744.878
-753.53815
-747.7505
-735.0403
-773.3595
-760.5829
-765.0874
-732.8893
-707.19305
-703.40314
-686.13055
-685.40173
-673.4539
-681.46326
-704.4285
-583.04254
-321.82977
-200.52258
-215.86278
-247.56573
-271.4686
-331.52383
-370.72955
-402.9195
-406.88644
-422.35226
-424.84338
-459.67603
-446.5289
-278.66235
-207.20563
-211.3089
-242.25293
-272.62604
-328.02335
-367.42932
-408.28668
-427.32263
-473.7984
-511.72882
-574.8625
-605.4734
-557.4635
-567.5848
-580.0272
-602.7989
-611.0514
-613.66797
-639.1012
-652.7289
-661.655
-684.43286
-719.5963
-722.3754
-718.80865
-715.70557
-714.46
-713.9508
-727.78906
-697.09534
-686.30414
-679.8187
-657.05444
-642.08954
-639.59546
-647.87286
-662.9939
-650.24207
-683.39636
-739.8208
-738.22614
-751.9617
-741.2729
-762.56274
-737.5834
-725.6113
-705.1808
-687.62946
-689.45544
-658.7182
-654.0622
-640.6238
-667.37646
-686.9663
-546.0048
-308.70615
-206.80759
-228.64697
-266.25357
-292.7174
-367.5785
-419.4293
-508.7652
-523.41693
-488.96844
-527.9854
-557.0237
-550.1736
-310.4071
-215.41873
-232.62238
-268.3952
-279.27216
-326.0217
-385.84543
-418.9987
-438.67828
-447.45
-505.15912
-534.3574
-611.8416
-572.26495
-599.086
-670.91113
-676.2455
-661.8731
-658.504
-684.5491
-680.76575
-694.5886
-713.7401
-720.7639
-733.2595
-726.02325
-731.76843
-735.95386
-745.715
-747.7494
-713.4297
-686.3038
-687.9841
-676.6
-666.3297
-653.4512
-678.11523
-705.0044
-722.2168
-717.5768
-739.62805
-740.83923
-751.14343
-743.8612
-762.40485
-774.04156
-766.77655
-723.69324
-708.6516
-703.2103
-680.50476
-679.36847
-660.0232
-673.6802
-676.1411
-609.1179
-362.59647
-240.8841
-224.74835
-274.8968
-267.93097
-346.96588
-394.89948
-433.93216
-436.24683
-371.61737
-360.85364
-393.45337
-403.03116
-345.37152
-210.1437
-219.50311
-263.42828
-263.70154
-327.01874
-372.58844
-470.63107
-483.07788
-457.6014
-504.95258
-566.20386
-610.3965
-566.1393
-560.83826
-622.4742
-639.8427
-634.5758
-637.7158
-675.3533
-648.0426
-649.2091
-602.8254
-569.1936
-596.57556
-619.938
-621.7365
-615.82715
-592.46765
-593.7786
-617.8259
-600.02246
-588.3972
-584.30493
-576.7965
-562.7983
-567.2939
-592.4321
-590.4553
-547.2195
-658.03076
-707.72345
-720.32336
-699.84686
-692.91504
-688.9726
-659.995
-639.37
-660.5522
-661.2546
-661.3205
-645.94775
-637.9347
-631.63214
-647.6749
-608.56714
-414.6963
-228.11713
-200.418
-218.77977
-259.51373
-293.21777
-384.42142
-448.7832
-452.27863
-452.72165
-451.49124
-476.28683
-477.46188
-409.83963
-243.15727
-193.77657
-229.49033
-251.04529
-290.91403
-338.09653
-418.33118
-465.45004
-513.9395
-507.2987
-605.96387
-657.4047
-607.20715
-562.43427
-579.59595
-588.2426
-590.5055
-603.49426
-626.12067
-619.4349
-631.97144
-646.26117
-659.7794
-679.68866
-675.296
-665.00006
-647.3004
-639.49884
-676.3932
-660.04877
-670.121
-690.3688
-695.24396
-671.67236
-652.4249
-650.9014
-695.1018
-702.501
-710.06726
-733.5012
-745.8988
-756.60925
-751.72064
-741.25
-773.9433
-766.7719
-769.5478
-730.76917
-709.5658
-696.9429
-688.7916
-687.3431
-676.1897
-674.4552
-673.8978
-486.69788
-271.8214
-205.01517
-203.03467
-257.98828
-262.70343
-337.29694
-378.5918
-404.706
-410.12567
-413.61407
-445.0932
-464.75232
-468.7595
-262.7146
-209.23033
-242.91904
-231.83041
-292.08008
-320.20258
-371.2116
-416.96277
-395.39124
-432.57993
-494.57733
-582.75934
-611.21436
-567.3992
-558.59546
-595.30444
-602.08826
-616.35645
-624.3172
-640.9126
-649.87213
-658.83954
-685.18445
-720.80835
-713.8828
-715.2086
-714.33167
-716.6567
-713.5092
-717.45105
-689.7418
-682.26917
-680.2493
-665.6781
-641.4221
-646.71173
-651.99805
-662.4391
-653.8633
-674.76886
-733.26
-745.8415
-750.4712
-742.3056
-767.6964
-741.3479
-720.9744
-706.3728
-695.1437
-682.2995
-655.7269
-681.4352
-647.37476
-662.28644
-680.96533
-558.56104
-298.62296
-198.68408
-244.51215
-265.80908
-279.261
-355.00507
-413.12802
-484.16986
-504.31363
-511.65707
-588.8981
-583.5766
-529.7714
-309.4401
-218.95956
-229.88841
-281.3421
-282.3795
-350.2252
-386.2067
-439.22534
-439.77795
-462.36533
-511.5111
-597.9448
-623.5298
-567.9867
-600.28766
-651.2352
-685.7833
-663.36426
-670.2638
-691.80005
-685.89844
-691.63416
-709.97546
-718.1193
-728.593
-721.1084
-731.0508
-733.36285
-757.07245
-751.29846
-714.1089
-694.4003
-684.4594
-671.8836
-665.5628
-651.65076
-691.3973
-704.87976
-714.6959
-715.71
-735.78485
-744.1517
-750.72314
-736.4537
-763.91797
-774.0879
-769.95593
-739.09796
-702.04565
-701.7397
-674.032
-674.41125
-668.89935
-670.60126
-684.72424
-606.84985
-358.43063
-201.51164
-232.66585
-253.25742
-252.53993
-319.08603
-393.65994
-462.99484
-478.6315
-415.91064
-372.5209
-420.78558
-404.9319
-324.6075
-238.99066
-247.21292
-257.01425
-268.62595
-339.5188
-416.06238
-455.3161
-467.21155
-409.26382
-448.60284
-543.1677
-604.5084
-544.47656
-554.1259
-622.12103
-633.37915
-636.93494
-631.62415
-649.823
-649.0373
-664.493
-608.4186
-566.19763
-597.9885
-609.5403
-631.9563
-605.2529
-593.1147
-592.1746
-613.84564
-604.52954
-598.62317
-572.9342
-573.2783
-569.7828
-571.87036
-577.3238
-586.25397
-537.5806
-646.65515
-706.18665
-707.3546
-688.7012
-684.6205
-669.19855
-663.1834
-650.68964
-657.07294
-657.056
-656.95776
-643.46606
-639.18915
-628.26764
-642.1983
-638.3838
-418.71646
-237.56474
-206.45845
-267.49982
-247.82243
-313.43283
-370.70102
-401.62708
-432.19894
-437.8145
-458.61554
-513.02844
-504.2354
-435.02887
-245.22722
-218.46744
-240.34686
-255.67552
-323.78204
-388.1709
-435.01404
-473.33765
-498.89145
-533.6805
-570.8899
-581.87744
-576.3708
-579.9397
-699.71924
-778.67615
-778.643
-781.0802
-786.22375
-794.41315
-797.59973
-661.3513
-600.1776
-666.05
-759.42804
-771.45886
-778.20996
-778.4888
-779.37006
-729.6858
-528.4929
-397.2719
-381.60016
-384.50516
-374.7541
-383.3689
-387.494
-395.99963
-423.11646
-412.88486
-396.12796
-383.82654
-418.78473
-425.03583
-412.3168
-405.98358
-431.73712
-429.0719
-427.71332
-419.63705
-425.39984
-460.72824
-472.71933
-425.56955
-438.09158
-419.0376
-251.49707
-207.72241
-226.4495
-244.3662
-267.48965
-319.964
-392.0152
-451.2379
-439.73645
-452.83783
-525.97266
-576.64514
-501.10632
-288.68195
-220.56657
-215.05696
-228.93668
-270.8228
-337.8598
-376.59094
-425.92426
-432.99503
-471.32574
-510.9203
-585.69635
-578.38885
-567.8557
-701.44434
-734.1768
-694.5877
-639.56946
-713.4329
-727.8377
-749.2191
-674.88727
-643.65784
-706.7732
-756.02405
-751.2864
-651.5285
-654.1473
-744.2748
-764.3651
-637.1032
-584.91943
-617.6914
-671.3275
-620.29236
-568.0905
-613.6928
-668.7867
-672.1898
-598.6459
-601.9601
-658.2366
-703.68134
-723.3744
-744.2105
-755.5486
-760.4758
-644.4278
-558.9459
-602.8117
-636.3052
-624.21735
-639.8715
-636.0161
-643.24585
-553.6712
-325.53976
-214.8176
-233.13412
-273.48096
-307.04483
-358.53485
-387.5299
-484.37317
-503.72485
-536.88965
-574.1398
-579.1859
-566.8613
-324.21527
-208.02205
-243.37173
-266.0976
-315.38892
-384.04172
-454.10376
-553.59644
-532.27014
-535.19226
-621.09705
-674.6382
-595.91595
-550.4221
-618.8492
-681.6479
-752.1583
-767.9739
-773.50757
-761.31683
-782.3048
-722.74396
-630.8492
-694.0665
-768.14105
-759.6652
-621.3727
-638.6358
-740.9256
-761.78235
-718.04694
-700.2963
-683.34064
-656.3468
-656.6248
-660.83014
-688.32324
-714.06616
-715.85236
-719.6898
-738.7131
-741.72253
-751.40393
-741.235
-774.1645
-764.9107
-760.121
-737.58563
-714.557
-693.9539
-679.8325
-689.7297
-680.084
-674.23706
-676.4875
-608.7053
-349.28574
-213.71365
-200.78107
-254.2103
-262.5162
-325.33963
-443.92947
-535.68994
-498.03198
-434.4709
-399.05103
-422.81366
-411.20834
-306.994
-243.57025
-224.2121
-277.57687
-274.1349
-344.16797
-413.48547
-497.07806
-470.2438
-437.06464
-480.10107
-497.99323
-526.66364
-537.1692
-583.893
-594.52313
-613.094
-609.54834
-631.00146
-634.53375
-654.8808
-655.5974
-683.0985
-771.3371
-791.8737
-796.83435
-800.0
-800.0
-800.0
-799.5301
-645.04004
-565.31696
-593.0322
-642.0852
-660.7816
-651.7077
-658.9769
-694.7746
-682.5753
-572.4209
-551.4034
-622.7344
-702.8628
-710.7834
-735.6164
-742.8722
-740.6833
-745.9907
-703.3794
-729.9955
-741.19867
-747.82556
-771.4948
-736.1467
-750.55347
-630.5574
-428.81006
-235.48267
-231.87296
-231.34737
-264.55035
-302.9359
-382.05472
-428.80853
-436.02023
-427.0403
-501.5032
-557.7596
-541.93396
-369.20154
-234.59846
-212.28203
-260.28458
-268.21393
-313.2634
-377.6405
-426.73032
-508.02576
-531.49365
-579.5006
-597.25226
-643.7882
-548.95154
-577.0013
-738.4662
-779.50195
-779.7509
-779.417
-779.1124
-786.6286
-800.0
-669.3785
-663.694
-737.9324
-779.13605
-666.1479
-622.7939
-727.713
-775.66754
-636.7179
-523.68567
-440.09875
-438.2151
-439.88208
-435.37265
-416.34064
-382.7884
-378.22256
-409.08698
-392.30954
-379.62286
-417.76047
-482.51758
-449.93073
-459.59354
-455.62582
-466.23718
-441.367
-453.36182
-439.32764
-433.75244
-409.5625
-416.83362
-442.77744
-484.16415
-464.01028
-275.5612
-206.0781
-221.46292
-235.42786
-272.5871
-319.581
-360.93698
-396.3166
-404.71622
-440.2307
-494.42056
-567.24255
-416.9538
-236.45769
-199.04556
-227.58972
-232.95761
-265.57486
-329.2677
-392.4004
-418.3348
-422.13583
-443.05484
-497.99463
-564.22205
-571.9885
-541.74304
-689.65076
-746.06885
-683.8341
-650.43115
-701.55457
-735.03577
-750.0022
-675.6863
-652.9551
-727.88763
-753.361
-756.2773
-769.9445
-773.7247
-783.745
-771.53015
-652.4391
-577.26154
-624.5605
-654.1412
-638.3738
-576.464
-607.44476
-670.70734
-660.8784
-595.8122
-613.7088
-656.4977
-691.1409
-706.01263
-723.5829
-737.68585
-713.6743
-596.83655
-557.3111
-599.6362
-652.7497
-642.87714
-640.20166
-640.7964
-675.0297
-559.92584
-305.40674
-228.89351
-237.64914
-274.7607
-293.64716
-362.33365
-434.68512
-495.22623
-481.17947
-505.04153
-545.6693
-603.2534
-481.31387
-271.163
-218.969
-222.33215
-284.29736
-312.3661
-368.54675
-417.24857
-505.73853
-502.15765
-533.8218
-628.4353
-663.8045
-646.02
-550.36755
-635.7291
-713.7114
-751.1538
-771.3816
-777.5088
-761.716
-785.4792
-723.7396
-620.6193
-697.14087
-774.11707
-781.81384
-635.42035
-628.9176
-722.6821
-669.49054
-583.32465
-661.34033
-666.81506
-662.95337
-660.0914
-661.5565
-682.4149
-715.2822
-705.1697
-721.209
-740.17883
-743.8615
-750.6299
-739.5123
-776.12195
-779.49133
-764.7866
-714.9133
-694.38245
-700.47205
-678.6355
-672.37946
-663.33636
-674.0134
-679.5427
-539.2782
-328.3924
-211.49203
-229.85251
-264.90454
-281.93106
-360.21506
-395.78696
-497.98157
-471.98367
-382.74072
-368.18002
-376.36377
-416.12408
-288.8147
-209.77446
-214.12723
-246.00787
-269.3343
-319.8339
-382.4732
-438.9854
-462.37726
-428.55188
-420.40146
-451.67532
-497.39313
-535.82874
-570.0522
-586.88257
-622.8611
-615.83405
-630.9538
-650.6785
-662.64026
-684.99036
-704.971
-769.71436
-793.9106
-798.0942
-800.0
-800.0
-800.0
-800.0
-670.4679
-564.891
-613.83466
-644.7809
-645.8152
-651.7278
-656.042
-665.53265
